cif;type;rmk;begin;end
00004346;TROCA;;2020-09-29 03:00:00;2020-09-30 03:00:00
00004352;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00004355;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004359;E-CASADA;Escala Casada com AUX PAVANELLI CIF 4383;2011-03-01 03:00:00;2034-12-31 03:00:00
00004359;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004359;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 21:00:00;2020-09-29 22:45:00
00004359;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 23:40:00;2020-10-01 01:25:00
00004360;BEN;( FILHO NASCIDO EM 14/06/2016 );2017-05-10 03:00:00;2021-06-14 03:00:00
00004362;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 01:10:00;2020-09-15 03:25:00
00004362;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-25 16:50:00;2020-09-25 19:05:00
00004363;GVI;acdo email renata freitas;2017-08-01 03:00:00;2035-12-31 00:00:00
00004366;BEN;( FILHO NASCIDO EM 28/05/2017 );2018-04-25 03:00:00;2022-05-28 03:00:00
00004366;GVI;;2018-10-01 03:00:00;2035-12-31 00:00:00
00004366;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 16:25:00;2020-09-16 18:35:00
00004369;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004369;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-11 08:25:00;2020-09-11 11:00:00
00004369;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-13 23:40:00;2020-09-14 01:50:00
00004369;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-14 18:10:00;2020-09-14 19:30:00
00004369;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 07:45:00;2020-09-23 09:00:00
00004372;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-10 23:50:00;2020-09-11 01:25:00
00004372;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-11 00:15:00;2020-09-11 01:50:00
00004372;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 20:45:00;2020-10-01 00:00:00
00004373;E-CASADA;Escala Casada com COP ESCRIBANO CIF 24.661;2012-01-06 02:00:00;2034-12-31 03:00:00
00004374;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-10 01:30:00;2020-09-10 04:35:00
00004380;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004380;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 10:00:00;2020-09-01 11:35:00
00004380;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 12:35:00;2020-09-01 14:20:00
00004380;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 15:35:00;2020-09-01 18:35:00
00004380;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 17:00:00;2020-09-02 20:00:00
00004380;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 22:45:00;2020-09-03 00:05:00
00004380;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 14:05:00;2020-09-16 15:15:00
00004382;LIM;;2013-10-31 02:00:00;2034-12-31 03:00:00
00004383;E-CASADA;Escala Casada com AUX ERICA BRITO CIF 4359;2011-03-01 03:00:00;2034-12-31 03:00:00
00004383;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004383;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 21:00:00;2020-09-29 22:45:00
00004383;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 23:40:00;2020-10-01 01:25:00
00004384;GVI;;2016-06-01 03:00:00;2035-12-31 00:00:00
00004385;FR-CASADA;Folgas Casadas com CMTE GOBBO CIF 3110;2011-12-01 02:00:00;2034-12-31 03:00:00
00004386;BEN;( FILHO NASCIDO EM 08/09/2016 );2018-08-06 03:00:00;2021-09-08 03:00:00
00004388;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004389;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-17 23:45:00;2020-09-18 01:25:00
00004390;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004390;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 08:10:00;2020-09-01 11:55:00
00004390;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 06:10:00;2020-09-24 10:15:00
00004453;E-CASADA;AUX. SABRINA MARQUES (CIF.13271);2015-07-01 03:00:00;2035-12-31 00:00:00
00004460;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 09:20:00;2020-09-01 11:30:00
00004460;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 12:30:00;2020-09-01 14:45:00
00004460;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 08:20:00;2020-09-02 09:25:00
00004460;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 10:25:00;2020-09-02 11:45:00
00004461;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 14:00:00;2020-09-01 18:10:00
00004461;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-26 15:30:00;2020-09-26 18:55:00
00004466;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 12:30:00;2020-09-01 13:50:00
00004466;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 15:40:00;2020-09-01 18:25:00
00004466;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 18:55:00;2020-09-01 22:15:00
00004472;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 09:00:00;2020-09-15 11:10:00
00004472;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 20:15:00;2020-09-16 22:30:00
00004476;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 09:50:00;2020-09-02 11:20:00
00004476;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 01:00:00;2020-09-24 02:15:00
00004476;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-25 09:00:00;2020-09-25 11:10:00
00004480;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 06:45:00;2020-09-01 09:55:00
00004480;TROCA;;2020-09-23 03:00:00;2020-09-24 03:00:00
00004480;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 14:00:00;2020-09-23 15:50:00
00004480;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 16:50:00;2020-09-24 19:05:00
00004480;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-26 20:45:00;2020-09-26 23:50:00
00004488;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-14 16:20:00;2020-09-14 17:30:00
00004488;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-14 18:10:00;2020-09-14 19:20:00
00004495;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-08 18:10:00;2020-09-08 19:30:00
00004497;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 22:15:00;2020-09-01 23:20:00
00004497;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-19 19:10:00;2020-09-19 21:35:00
00004497;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-26 19:10:00;2020-09-26 21:35:00
00004529;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 00:00:00;2020-09-24 01:20:00
00004529;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 21:20:00;2020-09-24 22:40:00
00004530;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004530;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-17 23:50:00;2020-09-18 01:25:00
00004530;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-18 15:50:00;2020-09-18 17:40:00
00004530;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-18 22:10:00;2020-09-18 23:40:00
00004530;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 16:15:00;2020-09-29 17:25:00
00004532;E-CASADA;AUX FERNANDA JULIANI (CIF.36091);2019-09-01 03:00:00;2035-12-31 00:00:00
00004532;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 10:05:00;2020-09-03 12:10:00
00004532;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-22 21:00:00;2020-09-22 22:45:00
00004532;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 23:40:00;2020-09-24 01:25:00
00004537;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-10 14:00:00;2020-09-10 15:30:00
00004547;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004547;FR-CASADA;AUX. PALYNA (CIF.11195);2018-09-01 03:00:00;2035-12-31 00:00:00
00004555;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 20:40:00;2020-09-24 22:35:00
00004556;E-CASADA;Escala Casada com CHC JOSE EDUARDO CIF 1951;2011-02-28 03:00:00;2034-12-01 03:00:00
00004559;BENSHORT;( FILHO NASCIDO EM ABR/18 );2019-02-01 02:00:00;2023-04-30 03:00:00
00004560;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004569;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004570;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004572;BEN;( FILHO NASCIDO EM 09/12/2015 );2016-12-08 03:00:00;2020-12-09 03:00:00
00004574;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00004578;GVI;;2019-04-01 03:00:00;2035-12-31 00:00:00
00004578;AGD-RET;REVALIDAR CURSOS VENCIDOS;2020-10-01 03:00:00;2020-11-01 02:59:00
00004578;TROCA;;2020-10-01 03:00:00;2020-11-01 02:59:00
00004581;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 21:00:00;2020-09-29 22:45:00
00004581;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 23:40:00;2020-10-01 01:25:00
00004587;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004593;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004593;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-07 20:40:00;2020-09-07 22:35:00
00004596;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004597;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00004598;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 16:50:00;2020-09-29 19:05:00
00004603;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004603;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 09:20:00;2020-09-01 10:30:00
00004603;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-20 20:40:00;2020-09-20 22:35:00
00004603;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-27 22:30:00;2020-09-27 23:45:00
00004603;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-28 00:25:00;2020-09-28 01:25:00
00004603;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 13:20:00;2020-09-29 17:05:00
00004609;FR-CASADA;AUX. DANIEL SILVEIRA (CIF.24282);2019-05-01 03:00:00;2035-12-31 00:00:00
00004610;BEN;;2013-09-01 03:00:00;2020-12-31 03:00:00
00004612;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00004615;PONTE;;2019-12-01 03:00:00;2035-12-31 00:00:00
00004615;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-22 21:20:00;2020-09-22 22:40:00
00004615;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 00:00:00;2020-09-23 01:00:00
00004615;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 21:30:00;2020-09-23 22:35:00
00004615;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 00:00:00;2020-09-24 01:00:00
00004615;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 21:30:00;2020-09-24 22:35:00
00004615;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-25 00:00:00;2020-09-25 01:00:00
00004617;GVI;;2018-12-01 02:00:00;2035-12-31 00:00:00
00004617;AMA;( OPCAO DE 01 FOLGA + POR SEMANA );2020-08-28 03:00:00;2021-02-28 03:00:00
00004722;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 06:40:00;2020-09-01 10:00:00
00004722;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 19:55:00;2020-09-30 21:45:00
00004743;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 08:30:00;2020-09-01 10:20:00
00004743;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 23:10:00;2020-09-03 02:10:00
00004743;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-26 21:00:00;2020-09-27 00:20:00
00004745;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 09:00:00;2020-09-16 10:40:00
00004745;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-10-01 00:00:00;2020-10-01 01:20:00
00004748;E-CASADA;AUX. MONALISA SENA (CIF.24133);2016-09-01 03:00:00;2035-12-31 00:00:00
00004752;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-17 07:30:00;2020-09-17 10:25:00
00004761;FR-CASADA;Folga Casada AUX. JULIANA CRIS (CIF.11965);2013-04-15 00:00:00;2034-12-31 00:00:00
00004761;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-07 20:00:00;2020-09-07 22:45:00
00004761;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 21:20:00;2020-09-15 22:40:00
00004761;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-18 11:35:00;2020-09-18 12:40:00
00004762;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 09:10:00;2020-09-01 11:50:00
00004762;TROCA;;2020-09-02 03:00:00;2020-09-03 03:00:00
00004762;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-07 20:10:00;2020-09-07 22:55:00
00004767;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-22 14:05:00;2020-09-22 15:15:00
00004767;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 01:00:00;2020-09-24 02:55:00
00004805;TROCA;;2020-09-28 03:00:00;2020-10-01 03:00:00
00004805;TROCA;;2020-10-01 03:00:00;2020-11-01 03:00:00
00004829;AGD-RET;REVALIDACAO CRM;2020-09-01 03:00:00;2020-09-07 03:00:00
00004854;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004854;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 21:10:00;2020-09-01 22:30:00
00004854;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 20:00:00;2020-09-15 22:45:00
00004854;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 23:40:00;2020-09-16 01:50:00
00004854;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 00:15:00;2020-09-16 01:50:00
00004854;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 18:10:00;2020-09-16 19:30:00
00004854;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 20:15:00;2020-09-16 21:20:00
00004854;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 22:50:00;2020-09-16 23:50:00
00004854;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 12:10:00;2020-09-24 13:25:00
00004854;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 14:05:00;2020-09-24 15:25:00
00004856;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004857;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004857;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-18 12:50:00;2020-09-18 13:50:00
00004857;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-18 14:30:00;2020-09-18 15:30:00
00004858;E-CASADA;COP. HENRIQUE CASTRO (CIF.24528);2013-12-06 02:00:00;2034-12-31 03:00:00
00004858;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004861;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004861;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-17 07:30:00;2020-09-17 10:25:00
00004863;BEN;( FILHO NASCIDO EM 27/03/2017 );2018-03-01 03:00:00;2022-03-27 03:00:00
00004868;TROCA;ABRIU MAO DA MONOFOLGA REPARADORA NO DIA 13/10;2020-10-01 03:00:00;2020-11-01 02:59:00
00004869;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004869;TROCA;troca com simone barros dia 09/10;2020-10-01 03:00:00;2020-10-30 03:00:00
00004874;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 13:15:00;2020-09-01 14:20:00
00004874;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 15:35:00;2020-09-01 18:35:00
00004874;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 19:05:00;2020-09-01 22:05:00
00004874;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 12:30:00;2020-09-02 15:20:00
00004874;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 16:25:00;2020-09-02 17:40:00
00004874;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 18:10:00;2020-09-02 19:15:00
00004874;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 09:15:00;2020-09-03 10:40:00
00004874;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 11:20:00;2020-09-03 13:15:00
00004874;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 12:00:00;2020-09-03 14:15:00
00004874;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 16:25:00;2020-09-03 18:35:00
00004874;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-04 08:10:00;2020-09-04 11:55:00
00004876;GVI;;2019-02-01 02:00:00;2035-12-31 00:00:00
00004878;E-CASADA;AUX. CEZAR SOUZA (CIF.4173);2015-09-01 03:00:00;2034-12-31 03:00:00
00004878;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-22 23:40:00;2020-09-23 01:25:00
00004878;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 21:00:00;2020-09-23 22:45:00
00004879;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004879;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 14:05:00;2020-09-01 15:15:00
00004879;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 09:45:00;2020-09-02 11:05:00
00004879;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-11 23:40:00;2020-09-12 01:50:00
00004879;TROCA;;2020-09-12 03:00:00;2020-09-13 03:00:00
00004879;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 09:00:00;2020-09-23 11:10:00
00004880;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 23:40:00;2020-09-02 01:50:00
00004887;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004887;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-27 23:50:00;2020-09-28 01:25:00
00004887;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-28 15:50:00;2020-09-28 17:40:00
00004888;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004888;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 07:05:00;2020-09-01 10:35:00
00004888;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 16:40:00;2020-09-02 17:45:00
00004888;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 19:50:00;2020-09-29 21:45:00
00004888;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 22:40:00;2020-09-30 00:20:00
00004889;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004890;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 09:50:00;2020-09-01 11:20:00
00004890;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-12 01:30:00;2020-09-12 04:35:00
00004890;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 11:40:00;2020-09-15 13:20:00
00004890;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 14:00:00;2020-09-15 15:35:00
00004890;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 16:25:00;2020-09-16 18:35:00
00004890;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-26 16:10:00;2020-09-26 18:55:00
00004890;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 20:45:00;2020-10-01 00:00:00
00004891;TROCA;;2020-09-23 03:00:00;2020-09-27 03:00:00
00004895;PONTE;;2019-05-01 03:00:00;2035-12-31 00:00:00
00004895;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-17 23:40:00;2020-09-18 01:50:00
00004895;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-18 18:10:00;2020-09-18 19:30:00
00004902;TROCA;"troca com a cms maria dias 13/14/15
 folga a mais";2020-10-01 03:00:00;2020-10-30 03:00:00
00004903;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 19:40:00;2020-09-01 20:20:00
00004903;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 22:05:00;2020-09-01 23:50:00
00004903;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 00:35:00;2020-09-02 03:25:00
00004903;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 18:55:00;2020-09-02 22:15:00
00004903;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-28 20:25:00;2020-09-28 21:45:00
00004903;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-28 22:25:00;2020-09-28 23:50:00
00004904;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004904;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-18 16:25:00;2020-09-18 18:35:00
00004905;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004905;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 12:20:00;2020-09-15 14:50:00
00004905;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-25 16:25:00;2020-09-25 18:35:00
00004906;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004906;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 12:50:00;2020-09-01 13:50:00
00004906;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 14:30:00;2020-09-01 15:30:00
00004906;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 23:45:00;2020-10-01 01:25:00
00004908;INST-SOL;;2020-02-01 03:00:00;2020-12-31 03:00:00
00004908;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 16:15:00;2020-09-23 17:25:00
00004908;TROCA;TFR;2020-10-01 03:00:00;2020-10-31 03:00:00
00004909;GVI;;2017-03-01 03:00:00;2035-12-31 00:00:00
00005075;E-CASADA;AUX. ANDRE OELMANN (CIF.23947);2017-12-01 02:00:00;2035-12-31 00:00:00
00005076;AGD-RET;PENDENTE SEC INICIAL e LOFT**NAO PODE VOAR NATES DA READ E XQ-ROTA;2020-09-01 03:00:00;2020-10-23 02:59:00
00005084;FR-CASADA;Folgas Casadas com AUX  EDUARDO ROCHA CIF 6361 - IRMAOS;2011-03-01 03:00:00;2034-12-31 03:00:00
00005093;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 20:45:00;2020-09-01 21:45:00
00005093;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 23:40:00;2020-09-02 00:55:00
00005093;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-11 18:10:00;2020-09-11 19:20:00
00005099;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 16:25:00;2020-09-29 18:35:00
00005099;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 16:25:00;2020-09-30 18:35:00
00005111;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-22 16:15:00;2020-09-22 17:25:00
00005122;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 16:50:00;2020-09-15 19:05:00
00005122;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 09:35:00;2020-09-16 11:10:00
00005122;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-27 13:40:00;2020-09-27 16:00:00
00005128;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-06 16:20:00;2020-09-06 19:00:00
00005128;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-14 23:00:00;2020-09-15 00:00:00
00005128;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 09:25:00;2020-09-16 11:05:00
00005128;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-27 22:30:00;2020-09-27 23:45:00
00005128;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-28 00:25:00;2020-09-28 01:25:00
00005129;AGD-RET;FALTA REALIZAR O EMG PRESENCIAL;2020-09-28 03:00:00;2020-10-06 03:00:00
00005152;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-27 12:40:00;2020-09-27 15:05:00
00005156;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 16:20:00;2020-09-15 17:30:00
00005156;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 18:10:00;2020-09-15 19:20:00
00005157;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 10:50:00;2020-09-01 12:00:00
00005157;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 12:40:00;2020-09-01 13:55:00
00005161;FR-CASADA;CHC GISELE KERSCHER (CIF.995);2018-10-01 03:00:00;2035-12-31 00:00:00
00005163;FR-CASADA;CHC. KELY SANTOS (CIF.1655);2016-09-01 03:00:00;2035-12-31 00:00:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 15:15:00;2020-09-01 17:05:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 18:45:00;2020-09-01 20:10:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 20:45:00;2020-09-01 22:05:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 22:55:00;2020-09-02 00:25:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 15:20:00;2020-09-02 16:40:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 18:45:00;2020-09-02 20:10:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 20:45:00;2020-09-02 22:05:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 23:00:00;2020-09-03 00:50:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 15:25:00;2020-09-03 17:10:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 18:30:00;2020-09-03 20:20:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 22:30:00;2020-09-04 00:15:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-04 14:45:00;2020-09-04 15:55:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-04 16:35:00;2020-09-04 18:15:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-04 18:55:00;2020-09-04 20:40:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-04 21:25:00;2020-09-04 22:25:00
00005171;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-04 22:55:00;2020-09-05 00:00:00
