cif;type;rmk;begin;end
00000030;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-17 22:05:00;2020-03-18 04:10:00
00000030;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 10:55:00;2020-03-26 12:05:00
00000030;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 13:00:00;2020-03-26 14:20:00
00000030;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 15:05:00;2020-03-26 16:25:00
00000030;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 10:50:00;2020-03-27 11:55:00
00000030;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 13:30:00;2020-03-27 14:45:00
00000030;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 10:05:00;2020-03-28 11:55:00
00000030;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 13:10:00;2020-03-28 14:50:00
00000030;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 15:20:00;2020-03-28 16:55:00
00000034;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-21 13:00:00;2020-03-21 19:05:00
00000034;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-21 13:30:00;2020-03-21 16:25:00
00000034;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-21 19:40:00;2020-03-21 22:25:00
00000034;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 15:45:00;2020-03-22 19:00:00
00000034;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 13:30:00;2020-03-23 14:35:00
00000034;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 15:05:00;2020-03-23 16:15:00
00000034;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 15:45:00;2020-03-23 19:00:00
00000034;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 14:40:00;2020-03-25 15:50:00
00000034;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 12:15:00;2020-03-28 14:25:00
00000034;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 14:55:00;2020-03-28 17:15:00
00000035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 21:10:00;2020-03-22 22:10:00
00000035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 22:40:00;2020-03-22 23:40:00
00000035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 17:55:00;2020-03-26 19:40:00
00000035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 16:00:00;2020-03-28 17:40:00
00000035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 18:10:00;2020-03-28 19:50:00
00000035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 11:00:00;2020-03-30 12:00:00
00000035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 13:05:00;2020-03-30 14:10:00
00000038;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-06 23:40:00;2020-03-07 01:20:00
00000038;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-19 21:25:00;2020-03-19 23:10:00
00000039;FRMS;ESCALA ALTERADA ACD FRMS ...GILCIMAR;2020-03-07 03:00:00;2020-03-08 03:00:00
00000039;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-18 22:05:00;2020-03-18 23:50:00
00000039;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-18 22:30:00;2020-03-19 00:15:00
00000043;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 16:35:00;2020-03-26 18:15:00
00000043;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 19:15:00;2020-03-26 20:50:00
00000043;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 17:15:00;2020-03-27 19:50:00
00000043;RESTRICAO;01 voo para santiago inativo com o sobrinho COP CAMPOS RIBEIRO-CMT. CLAUDIO FERREIRA EMAIL EMITIDO EM 03032020;2020-04-01 03:00:00;2020-05-01 02:59:00
00000044;RESTRICAO;01\VOO INATIVO PARA IGU- ACD. EMAIL EMITIDO EM 30012020-CMT. CLAUDIO FERREIRA;2020-03-05 03:00:00;2020-04-01 03:00:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-20 14:15:00;2020-03-20 15:35:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-20 16:05:00;2020-03-20 17:20:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 21:05:00;2020-03-24 22:15:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 22:45:00;2020-03-25 00:15:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 01:00:00;2020-03-25 02:20:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 01:10:00;2020-03-25 02:55:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 19:15:00;2020-03-25 20:55:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 14:30:00;2020-03-26 15:35:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 16:35:00;2020-03-26 18:15:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 19:05:00;2020-03-26 20:45:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 13:45:00;2020-03-28 15:50:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 16:20:00;2020-03-28 18:40:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 21:25:00;2020-03-28 22:30:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-29 10:00:00;2020-03-29 11:45:00
00000044;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-29 14:40:00;2020-03-29 15:40:00
00000046;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-19 17:35:00;2020-03-19 18:35:00
00000046;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-19 20:15:00;2020-03-19 21:30:00
00000046;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-31 19:10:00;2020-03-31 20:25:00
00000046;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-31 21:05:00;2020-03-31 22:25:00
00000058;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 11:15:00;2020-03-23 12:25:00
00000058;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 13:40:00;2020-03-23 14:45:00
00000058;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 08:10:00;2020-03-24 11:55:00
00000058;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 09:30:00;2020-03-24 11:30:00
00000058;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 12:05:00;2020-03-24 14:00:00
00000058;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 19:55:00;2020-03-25 20:55:00
00000058;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 21:25:00;2020-03-25 22:30:00
00000058;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 23:00:00;2020-03-26 00:50:00
00000058;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 18:55:00;2020-03-26 20:40:00
00000058;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 21:15:00;2020-03-26 22:15:00
00000058;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 22:45:00;2020-03-26 23:50:00
00000058;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 00:45:00;2020-03-27 02:35:00
00000058;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 23:40:00;2020-03-28 01:25:00
00000070;TROCA;;2020-03-03 03:00:00;2020-03-06 03:00:00
00000070;TROCA;;2020-03-06 03:00:00;2020-03-08 03:00:00
00000070;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-07 19:40:00;2020-03-07 20:55:00
00000070;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 17:30:00;2020-03-24 18:35:00
00000070;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 19:05:00;2020-03-24 20:15:00
00000070;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 00:35:00;2020-03-26 04:45:00
00000070;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 01:35:00;2020-03-28 02:50:00
00000071;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00000072;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-20 22:40:00;2020-03-20 23:40:00
00000072;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 23:15:00;2020-03-25 01:00:00
00000072;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 03:30:00;2020-03-25 04:50:00
00000072;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 15:30:00;2020-03-25 17:05:00
00000072;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-29 18:25:00;2020-03-29 19:35:00
00000072;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-29 20:15:00;2020-03-29 21:25:00
00000072;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 20:00:00;2020-03-30 21:05:00
00000073;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 17:35:00;2020-03-25 18:35:00
00000073;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 19:15:00;2020-03-26 20:55:00
00000073;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 23:55:00;2020-03-27 01:15:00
00000073;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 14:55:00;2020-03-27 16:40:00
00000080;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00000080;FR-FIXA;SABADOS;2020-02-06 03:00:00;2020-09-30 03:00:00
00000080;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 11:45:00;2020-03-25 13:30:00
00000080;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 14:00:00;2020-03-25 16:30:00
00000080;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 17:20:00;2020-03-25 19:50:00
00000080;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 18:00:00;2020-03-26 19:45:00
00000080;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-29 22:15:00;2020-03-30 03:35:00
00000080;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-31 04:25:00;2020-03-31 09:55:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 19:45:00;2020-03-23 22:05:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 22:35:00;2020-03-24 00:55:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 19:15:00;2020-03-24 20:50:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 21:50:00;2020-03-24 23:20:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 23:50:00;2020-03-25 01:25:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 12:15:00;2020-03-26 13:50:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 14:20:00;2020-03-26 15:40:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 17:05:00;2020-03-26 18:10:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 18:50:00;2020-03-26 20:15:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 20:45:00;2020-03-26 22:05:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 23:00:00;2020-03-27 01:00:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 15:15:00;2020-03-27 17:05:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 18:50:00;2020-03-27 20:15:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 23:00:00;2020-03-28 00:50:00
00000085;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 10:40:00;2020-03-28 11:55:00
00000089;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 11:05:00;2020-03-24 12:05:00
00000089;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 13:05:00;2020-03-24 14:55:00
00000089;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 20:35:00;2020-03-24 23:20:00
00000089;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 12:25:00;2020-03-25 13:25:00
00000089;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 16:10:00;2020-03-25 19:10:00
00000089;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 20:40:00;2020-03-25 21:45:00
00000089;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 09:00:00;2020-03-26 10:05:00
00000089;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 10:40:00;2020-03-26 11:40:00
00000109;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00000114;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 12:15:00;2020-03-22 14:25:00
00000114;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 14:10:00;2020-03-22 15:10:00
00000114;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 14:55:00;2020-03-22 17:15:00
00000114;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 12:15:00;2020-03-26 14:25:00
00000114;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 14:55:00;2020-03-26 17:15:00
00000114;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 18:45:00;2020-03-30 20:30:00
00000114;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 21:20:00;2020-03-30 22:55:00
00000114;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 23:40:00;2020-03-31 00:40:00
00000115;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00000115;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 13:15:00;2020-03-22 16:20:00
00000115;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 17:10:00;2020-03-22 20:05:00
00000115;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 13:15:00;2020-03-23 16:20:00
00000115;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 17:10:00;2020-03-23 20:05:00
00000115;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 21:10:00;2020-03-24 22:25:00
00000115;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 00:30:00;2020-03-26 05:05:00
00000115;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 07:25:00;2020-03-27 11:30:00
00000116;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-18 01:10:00;2020-03-18 02:55:00
00000116;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 23:25:00;2020-03-25 00:30:00
00000116;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 01:45:00;2020-03-26 03:25:00
00000116;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 03:25:00;2020-03-26 06:10:00
00000116;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 06:40:00;2020-03-26 09:40:00
00000116;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 23:20:00;2020-03-27 00:25:00
00000121;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00000121;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-21 17:30:00;2020-03-21 20:35:00
00000121;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-21 21:15:00;2020-03-22 00:40:00
00000121;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 19:55:00;2020-03-22 21:05:00
00000121;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 21:35:00;2020-03-22 22:45:00
00000121;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 18:05:00;2020-03-24 20:25:00
00000121;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 20:55:00;2020-03-24 23:20:00
00000121;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 00:00:00;2020-03-25 01:15:00
00000121;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 14:25:00;2020-03-30 18:15:00
00000121;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-31 12:05:00;2020-03-31 14:55:00
00000121;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-31 15:25:00;2020-03-31 18:10:00
00000123;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 18:25:00;2020-03-24 21:00:00
00000123;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 21:45:00;2020-03-25 00:40:00
00000123;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 20:15:00;2020-03-27 21:15:00
00000123;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 16:55:00;2020-03-28 19:50:00
00000123;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-28 20:20:00;2020-03-28 23:30:00
00000123;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-29 14:45:00;2020-03-29 15:55:00
00000123;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 16:15:00;2020-03-30 19:50:00
00000123;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 20:25:00;2020-03-30 22:55:00
00000125;PONTE;;2017-05-01 03:00:00;2035-12-30 03:00:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-18 16:10:00;2020-03-18 17:15:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-18 18:00:00;2020-03-18 19:10:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-18 20:10:00;2020-03-18 21:10:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-18 21:40:00;2020-03-18 22:40:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-19 14:40:00;2020-03-19 15:55:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-19 16:25:00;2020-03-19 17:35:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 20:45:00;2020-03-22 21:50:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 22:20:00;2020-03-22 23:25:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 16:10:00;2020-03-23 17:15:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 18:00:00;2020-03-23 19:10:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 20:10:00;2020-03-23 21:10:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 21:40:00;2020-03-23 22:40:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 10:50:00;2020-03-24 12:10:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 12:40:00;2020-03-24 13:45:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 21:10:00;2020-03-24 22:25:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 13:05:00;2020-03-25 14:45:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 18:35:00;2020-03-25 19:40:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-25 20:10:00;2020-03-25 21:10:00
00000125;TROCA;;2020-03-27 03:00:00;2020-03-28 03:00:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 14:40:00;2020-03-27 15:55:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 16:25:00;2020-03-27 17:35:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 19:30:00;2020-03-27 20:30:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-27 21:00:00;2020-03-27 22:00:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 13:00:00;2020-03-30 15:20:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 16:10:00;2020-03-30 17:15:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 18:00:00;2020-03-30 20:25:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 20:10:00;2020-03-30 21:10:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-30 21:40:00;2020-03-30 22:40:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-31 13:45:00;2020-03-31 15:50:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-31 14:40:00;2020-03-31 15:55:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-31 16:20:00;2020-03-31 18:40:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-31 16:25:00;2020-03-31 17:35:00
00000125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-31 22:05:00;2020-04-01 00:40:00
00000125;RESTRICAO;ARR ATE 1400 HS DIA 09;2020-04-01 03:00:00;2020-05-01 03:00:00
00000126;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00000127;PONTE;;2018-12-01 02:00:00;2035-12-31 00:00:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-08 18:35:00;2020-03-08 19:45:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-17 19:05:00;2020-03-17 20:10:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-17 20:40:00;2020-03-17 21:40:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-18 16:10:00;2020-03-18 17:15:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 19:30:00;2020-03-22 20:40:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 22:10:00;2020-03-22 23:15:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-22 23:10:00;2020-03-23 00:15:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 14:30:00;2020-03-23 15:30:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 20:00:00;2020-03-23 21:50:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-23 22:30:00;2020-03-24 00:15:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 16:40:00;2020-03-24 17:40:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 18:35:00;2020-03-24 19:40:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-24 21:40:00;2020-03-24 22:40:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 12:20:00;2020-03-26 13:20:00
00000127;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-03-26 14:15:00;2020-03-26 15:30:00
