cif;type;rmk;begin;end
00003989;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-27 22:00:00;2020-08-27 23:00:00
00003989;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-27 23:40:00;2020-08-28 01:00:00
00003989;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-28 21:30:00;2020-08-28 22:50:00
00003989;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-28 23:45:00;2020-08-29 00:55:00
00003989;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-30 21:35:00;2020-08-30 22:45:00
00003989;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-30 23:35:00;2020-08-31 01:15:00
00003990;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-05 23:45:00;2020-08-06 01:35:00
00003992;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-17 22:45:00;2020-08-18 01:45:00
00003992;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-18 20:00:00;2020-08-18 22:45:00
00003992;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-26 10:00:00;2020-08-26 11:00:00
00003992;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-26 11:50:00;2020-08-26 13:05:00
00003992;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-27 09:35:00;2020-08-27 10:35:00
00003992;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-27 11:25:00;2020-08-27 13:35:00
00003992;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-27 21:30:00;2020-08-27 22:40:00
00003992;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-27 23:20:00;2020-08-28 00:30:00
00003992;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-30 14:10:00;2020-08-30 15:30:00
00003998;BEN;( FILHO NASCIDO EM 21/12/2018 );2019-12-20 03:00:00;2023-12-31 03:00:00
00003999;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 06:55:00;2020-08-01 10:20:00
00004081;AGD-RET;REVALIDACAO CRM;2020-09-01 03:00:00;2020-09-05 03:00:00
00004104;PONTE;;2017-12-01 02:00:00;2035-12-31 00:00:00
00004104;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-04 23:40:00;2020-08-05 01:40:00
00004104;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-28 21:35:00;2020-08-28 22:45:00
00004104;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-28 23:45:00;2020-08-29 00:55:00
00004107;SENIOR;;2020-07-01 03:00:00;2035-12-31 00:00:00
00004108;FR-CASADA;CHC. DIANA JAFFE (CIF.2150);2015-07-01 03:00:00;2034-12-31 03:00:00
00004108;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-21 16:40:00;2020-08-21 18:20:00
00004108;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-29 10:00:00;2020-08-29 11:00:00
00004108;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-29 11:40:00;2020-08-29 12:55:00
00004114;SENIOR;;2020-07-01 03:00:00;2035-12-31 00:00:00
00004117;SENIOR;;2020-07-01 03:00:00;2035-12-31 00:00:00
00004117;AGD-RET;NECESSITA LIBERACAO DO SAFETY TREINAMENTO E OPERACOES***INSTRUCAO EM ROTA COM CMT ERNESTO;2020-08-01 03:00:00;2021-01-01 02:59:00
00004117;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-22 14:20:00;2020-08-22 15:35:00
00004144;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004173;E-CASADA;Escala Casada com CHC ERIC REIS CIF 4878;2011-11-01 02:00:00;2034-12-31 03:00:00
00004173;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-12 09:10:00;2020-08-12 11:05:00
00004174;PONTE;;2019-05-01 03:00:00;2035-12-31 00:00:00
00004174;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-10 14:10:00;2020-08-10 15:30:00
00004177;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004179;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 01:00:00;2020-09-01 04:15:00
00004185;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00004193;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004193;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-17 10:00:00;2020-08-17 11:40:00
00004193;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-17 12:20:00;2020-08-17 14:00:00
00004193;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-21 09:00:00;2020-08-21 10:50:00
00004193;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-21 11:40:00;2020-08-21 12:55:00
00004200;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004200;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 09:30:00;2020-08-01 10:35:00
00004200;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 12:00:00;2020-08-01 13:00:00
00004200;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 14:40:00;2020-08-01 16:25:00
00004200;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 09:10:00;2020-08-02 11:50:00
00004200;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-31 19:55:00;2020-08-31 21:05:00
00004200;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 00:50:00;2020-09-01 04:00:00
00004205;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00004207;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 09:10:00;2020-08-01 10:55:00
00004207;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 11:25:00;2020-08-01 13:15:00
00004207;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 12:35:00;2020-08-02 15:10:00
00004207;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 15:40:00;2020-08-02 19:00:00
00004207;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-17 10:00:00;2020-08-17 11:40:00
00004207;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-17 12:20:00;2020-08-17 14:00:00
00004207;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-18 20:45:00;2020-08-18 21:45:00
00004207;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-19 20:45:00;2020-08-19 21:45:00
00004207;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-20 23:20:00;2020-08-21 00:30:00
00004207;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-20 23:45:00;2020-08-21 00:55:00
00004207;TROCA;;2020-08-24 03:00:00;2020-08-25 03:00:00
00004211;E-CASADA;Escala Casada com AUX PAULA COSTA CIF 22.324;2011-12-01 02:00:00;2034-12-31 03:00:00
00004216;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004216;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-18 08:00:00;2020-08-18 10:20:00
00004216;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-26 13:50:00;2020-08-26 16:15:00
00004216;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-26 19:05:00;2020-08-26 21:30:00
00004246;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 08:55:00;2020-08-01 10:40:00
00004246;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 11:10:00;2020-08-01 12:25:00
00004246;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 12:55:00;2020-08-01 14:05:00
00004246;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 14:35:00;2020-08-01 15:40:00
00004246;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 09:35:00;2020-08-02 13:00:00
00004246;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-17 10:35:00;2020-08-17 13:55:00
00004247;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00004249;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004249;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 12:25:00;2020-08-01 14:10:00
00004249;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 14:40:00;2020-08-01 16:25:00
00004249;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 16:55:00;2020-08-01 18:40:00
00004249;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 09:45:00;2020-08-02 10:45:00
00004249;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 11:25:00;2020-08-02 14:35:00
00004249;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 16:10:00;2020-08-02 18:00:00
00004249;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-03 07:40:00;2020-08-03 10:20:00
00004249;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-26 13:40:00;2020-08-26 16:45:00
00004252;E-CASADA;Escala Casada AUX. LEANDRO SILVA (CIF.10160);2013-08-05 03:00:00;2034-12-31 03:00:00
00004255;RESTRICAO;folgas agrupadas;2013-11-01 02:00:00;2035-01-01 02:59:00
00004256;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004256;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 20:40:00;2020-08-01 22:50:00
00004256;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 23:55:00;2020-08-02 02:25:00
00004256;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-03 05:50:00;2020-08-03 09:30:00
00004256;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-06 21:40:00;2020-08-06 23:20:00
00004256;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-07 00:00:00;2020-08-07 01:40:00
00004256;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-16 14:35:00;2020-08-16 16:55:00
00004256;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-24 19:55:00;2020-08-24 21:05:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 20:00:00;2020-08-01 22:00:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 22:30:00;2020-08-02 01:35:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 15:50:00;2020-08-02 17:00:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 17:30:00;2020-08-02 18:40:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 19:10:00;2020-08-02 21:00:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 21:30:00;2020-08-02 23:20:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-03 16:55:00;2020-08-03 18:40:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-03 19:50:00;2020-08-03 21:25:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-03 21:55:00;2020-08-03 23:20:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-04 00:25:00;2020-08-04 01:30:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-04 16:35:00;2020-08-04 17:40:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-04 18:40:00;2020-08-04 19:40:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-04 20:35:00;2020-08-04 21:55:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-04 22:25:00;2020-08-04 23:35:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-17 22:30:00;2020-08-18 01:50:00
00004260;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-24 17:45:00;2020-08-24 20:25:00
00004265;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004265;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 16:25:00;2020-08-01 18:15:00
00004265;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 18:45:00;2020-08-01 20:15:00
00004265;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 20:45:00;2020-08-01 22:05:00
00004265;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 22:35:00;2020-08-02 00:05:00
00004265;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 17:55:00;2020-08-02 19:25:00
00004265;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 20:25:00;2020-08-02 21:35:00
00004265;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 22:15:00;2020-08-02 23:20:00
00004265;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-03 00:10:00;2020-08-03 01:20:00
00004266;E-CASADA;Escala Casada com COP NAKID CIF 5099;2011-03-01 03:00:00;2034-12-31 03:00:00
00004268;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-27 09:05:00;2020-08-27 10:45:00
00004270;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-24 19:50:00;2020-08-24 20:55:00
00004270;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-24 23:35:00;2020-08-25 01:15:00
00004270;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-27 09:05:00;2020-08-27 10:45:00
00004270;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-27 11:30:00;2020-08-27 13:15:00
00004270;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-28 09:05:00;2020-08-28 10:50:00
00004270;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-28 11:40:00;2020-08-28 12:55:00
00004272;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-31 19:55:00;2020-08-31 20:55:00
00004275;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004275;FR-CASADA;COP. NATHALIA COHEN (CIF.36117);2020-02-01 03:00:00;2035-12-31 00:00:00
00004275;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 10:00:00;2020-08-01 11:05:00
00004282;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004284;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00004284;BEN;( FILHO NASCIDO EM 20/04/2018 );2019-07-17 03:00:00;2023-04-20 03:00:00
00004286;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004287;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-09 14:35:00;2020-08-09 16:55:00
00004287;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-29 10:00:00;2020-08-29 11:00:00
00004287;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-29 11:40:00;2020-08-29 12:55:00
00004287;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-31 22:30:00;2020-09-01 01:50:00
00004288;GVI;;2019-06-01 03:00:00;2035-12-31 00:00:00
00004289;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-10 17:45:00;2020-08-10 20:25:00
00004343;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-19 18:00:00;2020-08-19 19:10:00
00004343;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-19 20:45:00;2020-08-19 21:45:00
00004343;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-21 21:30:00;2020-08-21 22:35:00
00004343;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-31 09:05:00;2020-08-31 10:50:00
00004346;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004352;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00004355;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004359;E-CASADA;Escala Casada com AUX PAVANELLI CIF 4383;2011-03-01 03:00:00;2034-12-31 03:00:00
00004359;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004359;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-17 12:25:00;2020-08-17 14:40:00
00004359;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-25 09:05:00;2020-08-25 10:50:00
00004359;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-25 11:30:00;2020-08-25 13:15:00
00004360;BEN;( FILHO NASCIDO EM 14/06/2016 );2017-05-10 03:00:00;2021-06-14 03:00:00
00004363;GVI;acdo email renata freitas;2017-08-01 03:00:00;2035-12-31 00:00:00
00004366;BEN;( FILHO NASCIDO EM 28/05/2017 );2018-04-25 03:00:00;2022-05-28 03:00:00
00004366;GVI;;2018-10-01 03:00:00;2035-12-31 00:00:00
00004368;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-11 09:40:00;2020-08-11 11:25:00
00004369;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004373;E-CASADA;Escala Casada com COP ESCRIBANO CIF 24.661;2012-01-06 02:00:00;2034-12-31 03:00:00
00004374;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 09:00:00;2020-08-01 11:45:00
00004374;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 12:25:00;2020-08-01 13:40:00
00004374;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 14:10:00;2020-08-01 15:30:00
00004380;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004380;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-09 14:10:00;2020-08-09 15:30:00
00004380;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-21 21:40:00;2020-08-21 23:20:00
00004380;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-22 00:00:00;2020-08-22 01:40:00
00004380;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-30 23:55:00;2020-08-31 01:30:00
00004382;LIM;;2013-10-31 02:00:00;2034-12-31 03:00:00
00004383;E-CASADA;Escala Casada com AUX ERICA BRITO CIF 4359;2011-03-01 03:00:00;2034-12-31 03:00:00
00004383;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004383;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-25 09:05:00;2020-08-25 10:50:00
00004383;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-25 11:30:00;2020-08-25 13:15:00
00004384;GVI;;2016-06-01 03:00:00;2035-12-31 00:00:00
00004385;FR-CASADA;Folgas Casadas com CMTE GOBBO CIF 3110;2011-12-01 02:00:00;2034-12-31 03:00:00
00004386;BEN;( FILHO NASCIDO EM 08/09/2016 );2018-08-06 03:00:00;2021-09-08 03:00:00
00004388;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004389;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 06:45:00;2020-08-01 09:55:00
00004389;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-26 21:30:00;2020-08-26 22:40:00
00004389;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-26 23:20:00;2020-08-27 00:30:00
00004390;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004453;E-CASADA;AUX. SABRINA MARQUES (CIF.13271);2015-07-01 03:00:00;2035-12-31 00:00:00
00004453;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 20:25:00;2020-08-01 22:55:00
00004453;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 23:45:00;2020-08-02 02:25:00
00004453;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 18:55:00;2020-08-02 20:40:00
00004453;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 22:00:00;2020-08-02 23:15:00
00004453;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-03 14:35:00;2020-08-03 15:55:00
00004453;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-03 17:25:00;2020-08-03 19:25:00
00004453;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-03 20:15:00;2020-08-03 21:15:00
00004453;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-04 10:00:00;2020-08-04 11:40:00
00004453;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-04 12:20:00;2020-08-04 13:50:00
00004459;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-21 21:40:00;2020-08-21 23:20:00
00004459;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-22 00:00:00;2020-08-22 01:40:00
00004460;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 12:40:00;2020-08-01 15:55:00
00004460;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 17:25:00;2020-08-01 18:25:00
00004460;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 19:55:00;2020-08-01 21:55:00
00004460;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 14:15:00;2020-08-02 16:50:00
00004460;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-23 17:45:00;2020-08-23 20:25:00
00004460;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-31 16:00:00;2020-08-31 17:00:00
00004466;AGD-RET;;2020-08-01 03:00:00;2020-08-04 02:59:00
00004475;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 05:50:00;2020-08-01 09:30:00
00004475;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-10 14:10:00;2020-08-10 15:30:00
00004475;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-23 21:40:00;2020-08-23 23:20:00
00004475;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-24 00:00:00;2020-08-24 01:40:00
00004480;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 20:10:00;2020-08-01 21:15:00
00004480;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 22:05:00;2020-08-01 23:25:00
00004480;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 14:00:00;2020-08-02 15:00:00
00004480;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-02 15:45:00;2020-08-02 18:15:00
00004480;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-03 15:40:00;2020-08-03 18:40:00
00004480;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-03 20:00:00;2020-08-03 21:45:00
00004480;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-03 22:25:00;2020-08-04 00:10:00
00004480;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-28 13:40:00;2020-08-28 16:45:00
00004488;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-20 23:20:00;2020-08-21 00:30:00
00004488;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-21 17:20:00;2020-08-21 19:00:00
00004488;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-28 10:00:00;2020-08-28 11:00:00
00004495;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-07 21:40:00;2020-08-07 23:20:00
00004495;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-08 00:00:00;2020-08-08 01:40:00
00004497;AGD-RET;;2020-08-01 03:00:00;2020-08-12 03:00:00
00004530;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004532;E-CASADA;AUX FERNANDA JULIANI (CIF.36091);2019-09-01 03:00:00;2035-12-31 00:00:00
00004532;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-21 19:55:00;2020-08-21 20:55:00
00004532;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-21 23:35:00;2020-08-22 01:15:00
00004532;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-24 09:05:00;2020-08-24 10:45:00
00004532;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-26 13:30:00;2020-08-26 17:05:00
00004532;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-26 17:50:00;2020-08-26 21:25:00
00004537;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-05 23:45:00;2020-08-06 01:35:00
00004537;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-25 12:25:00;2020-08-25 14:40:00
00004546;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 06:35:00;2020-08-01 09:40:00
00004546;TROCA;;2020-08-18 03:00:00;2020-08-19 03:00:00
00004546;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-18 23:40:00;2020-08-19 01:35:00
00004547;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004547;FR-CASADA;AUX. PALYNA (CIF.11195);2018-09-01 03:00:00;2035-12-31 00:00:00
00004556;E-CASADA;Escala Casada com CHC JOSE EDUARDO CIF 1951;2011-02-28 03:00:00;2034-12-01 03:00:00
00004559;BENSHORT;( FILHO NASCIDO EM ABR/18 );2019-02-01 02:00:00;2023-04-30 03:00:00
00004560;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004569;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004569;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-24 12:25:00;2020-08-24 14:40:00
00004570;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004570;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-26 09:00:00;2020-08-26 10:15:00
00004572;BEN;( FILHO NASCIDO EM 09/12/2015 );2016-12-08 03:00:00;2020-12-09 03:00:00
00004574;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00004578;GVI;;2019-04-01 03:00:00;2035-12-31 00:00:00
00004581;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 09:40:00;2020-08-01 11:20:00
00004581;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-25 21:30:00;2020-08-25 22:35:00
00004581;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-26 21:00:00;2020-08-26 22:50:00
00004581;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-26 23:45:00;2020-08-27 00:55:00
00004587;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004587;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-01 07:20:00;2020-08-01 10:05:00
00004587;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-22 09:30:00;2020-08-22 11:20:00
00004587;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-22 12:25:00;2020-08-22 14:50:00
00004593;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00004596;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004597;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00004598;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-17 20:20:00;2020-08-17 21:40:00
00004598;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-24 13:45:00;2020-08-24 17:00:00
00004598;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-24 18:15:00;2020-08-24 21:30:00
00004603;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00004603;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-20 19:55:00;2020-08-20 20:55:00
00004603;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-20 20:45:00;2020-08-20 21:45:00
00004603;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-21 13:50:00;2020-08-21 16:15:00
00004603;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-21 19:05:00;2020-08-21 21:30:00
00004603;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-28 19:55:00;2020-08-28 20:55:00
00004603;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-28 23:35:00;2020-08-29 01:15:00
00004603;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-31 09:05:00;2020-08-31 10:45:00
00004603;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-08-31 11:30:00;2020-08-31 13:15:00
